Date,Ticker,Action,Shares,Price,Total
1995-06-22,Stock_10,SELL,100,171.83643828385198,17183.643828385197
1995-06-22,Stock_11,BUY,100,227.57604290258516,-22757.604290258514
1995-06-27,Stock_03,SELL,100,159.92696430185848,15992.696430185848
1995-06-27,Stock_09,BUY,100,154.64712239742198,-15464.712239742199
1995-06-28,Stock_02,SELL,100,116.78615241094104,11678.615241094105
1995-06-28,Stock_03,BUY,100,165.29407645684003,-16529.407645684005
1995-06-29,Stock_01,BUY,100,102.43577718803236,-10243.577718803235
1995-06-29,Stock_11,SELL,100,217.31055486341543,21731.055486341542
1995-07-10,Stock_10,BUY,100,162.5958041919197,-16259.58041919197
1995-07-10,Stock_11,SELL,100,219.33473534221977,21933.473534221976
1995-07-13,Stock_10,SELL,100,173.40928262498082,17340.92826249808
1995-07-13,Stock_14,BUY,100,176.87802484642708,-17687.802484642707
1995-07-14,Stock_01,SELL,200,115.51587110559667,23103.174221119334
1995-07-14,Stock_10,BUY,100,173.80252842782312,-17380.252842782313
1995-07-14,Stock_11,BUY,100,234.37156822455395,-23437.156822455396
1995-07-18,Stock_06,SELL,100,117.69785652051254,11769.785652051254
1995-07-18,Stock_08,BUY,100,94.52120488077324,-9452.120488077324
1995-07-21,Stock_06,BUY,100,122.65463129523708,-12265.463129523709
1995-07-21,Stock_08,SELL,100,100.92540728820757,10092.540728820757
1995-07-25,Stock_01,BUY,100,111.7705821242948,-11177.05821242948
1995-07-25,Stock_11,SELL,100,225.26272824002737,22526.272824002735
1995-07-28,Stock_01,BUY,100,102.42692583028064,-10242.692583028063
1995-07-28,Stock_10,SELL,100,155.8127741005613,15581.277410056131
1995-08-02,Stock_02,BUY,100,103.9569207811956,-10395.69207811956
1995-08-02,Stock_03,SELL,100,162.03429660453335,16203.429660453336
1995-08-07,Stock_01,SELL,100,112.96443617627556,11296.443617627556
1995-08-07,Stock_10,BUY,100,164.95510542117304,-16495.510542117303
1995-08-08,Stock_10,BUY,100,156.3042879571641,-15630.428795716409
1995-08-08,Stock_11,SELL,100,227.8652512994248,22786.52512994248
1995-08-09,Stock_01,SELL,100,89.92810212913976,8992.810212913975
1995-08-09,Stock_11,BUY,100,202.85210166821744,-20285.210166821744
1995-08-10,Stock_02,SELL,100,97.62746526821412,9762.746526821413
1995-08-10,Stock_09,BUY,100,111.61078252186468,-11161.078252186468
1995-08-15,Stock_02,SELL,100,99.31034001861792,9931.034001861792
1995-08-15,Stock_03,BUY,100,151.66225607503085,-15166.225607503085
1995-08-15,Stock_06,BUY,100,120.7958325490041,-12079.58325490041
1995-08-15,Stock_08,SELL,100,103.17872805502832,10317.872805502831
1995-08-15,Stock_11,BUY,100,212.1055458511638,-21210.55458511638
1995-08-15,Stock_14,SELL,200,199.2129086282129,39842.58172564258
1995-08-15,Stock_15,BUY,100,27.35054577480605,-2735.054577480605
1995-08-16,Stock_14,BUY,100,197.7719990317875,-19777.19990317875
1995-08-16,Stock_15,SELL,100,26.382164867846196,2638.2164867846195
1995-08-17,Stock_01,BUY,100,93.4609119383076,-9346.09119383076
1995-08-17,Stock_02,BUY,100,95.38356253763554,-9538.356253763553
1995-08-17,Stock_03,SELL,100,152.20554432853783,15220.554432853784
1995-08-17,Stock_10,SELL,100,139.59249569523956,13959.249569523956
1995-08-18,Stock_02,BUY,100,95.26752178939236,-9526.752178939236
1995-08-18,Stock_09,SELL,100,114.92126494510448,11492.126494510449
1995-08-22,Stock_01,BUY,100,98.10229219108372,-9810.229219108372
1995-08-22,Stock_11,SELL,100,209.6475713303716,20964.757133037157
1995-08-24,Stock_10,SELL,100,148.83313846656182,14883.313846656181
1995-08-24,Stock_11,BUY,100,208.92466165790177,-20892.466165790178
1995-09-07,Stock_11,SELL,100,215.86475407174737,21586.475407174737
1995-09-07,Stock_14,BUY,100,226.11086033534173,-22611.08603353417
1995-09-19,Stock_03,BUY,100,166.6934995221361,-16669.34995221361
1995-09-19,Stock_09,SELL,100,127.690285942284,12769.0285942284
1995-09-20,Stock_03,SELL,100,166.528853372632,16652.8853372632
1995-09-20,Stock_09,BUY,100,130.52784447564636,-13052.784447564636
1995-09-22,Stock_06,SELL,100,120.44884584209224,12044.884584209223
1995-09-22,Stock_08,BUY,100,97.88068663010522,-9788.068663010521
1995-09-29,Stock_01,BUY,200,104.80242061341464,-20960.484122682927
1995-09-29,Stock_10,SELL,100,158.86022944661858,15886.022944661858
1995-09-29,Stock_11,SELL,100,223.0939435628033,22309.39435628033
1995-10-03,Stock_11,SELL,100,232.2027464407868,23220.27464407868
1995-10-03,Stock_14,BUY,100,222.86870907175893,-22286.870907175893
1995-10-04,Stock_10,SELL,100,163.18562081984302,16318.562081984302
1995-10-04,Stock_14,BUY,100,221.42777330742712,-22142.777330742712
1995-10-06,Stock_01,SELL,100,108.383975005008,10838.3975005008
1995-10-06,Stock_10,BUY,100,164.26696866314913,-16426.696866314913
1995-10-11,Stock_01,BUY,100,114.09735561804996,-11409.735561804995
1995-10-11,Stock_06,SELL,100,118.36703227486768,11836.703227486769
1995-10-11,Stock_08,BUY,100,92.8904185517864,-9289.041855178639
1995-10-11,Stock_10,SELL,100,172.32795214045476,17232.795214045476
1995-10-12,Stock_01,SELL,200,116.50941272017752,23301.882544035503
1995-10-12,Stock_10,BUY,100,175.67029844169363,-17567.029844169363
1995-10-12,Stock_11,BUY,100,245.2153802910451,-24521.53802910451
1995-10-18,Stock_06,BUY,100,120.7958325490041,-12079.58325490041
1995-10-18,Stock_08,SELL,100,93.7321745710024,9373.21745710024
1995-10-19,Stock_06,SELL,100,121.39062353066484,12139.062353066483
1995-10-19,Stock_08,BUY,100,94.87449435903476,-9487.449435903476
1995-10-25,Stock_01,BUY,200,108.76160187835129,-21752.320375670257
1995-10-25,Stock_10,SELL,100,171.83643828385198,17183.643828385197
1995-10-25,Stock_11,SELL,100,244.05873223640208,24405.873223640207
1995-10-26,Stock_06,BUY,100,114.52554495359423,-11452.554495359424
1995-10-26,Stock_08,SELL,100,90.60577897572168,9060.577897572168
1995-10-27,Stock_11,BUY,100,248.39624593103565,-24839.624593103566
1995-10-27,Stock_14,SELL,100,224.3096186681844,22430.96186681844
1995-10-30,Stock_10,BUY,100,175.08048181377032,-17508.04818137703
1995-10-30,Stock_14,SELL,100,234.3964045296646,23439.64045296646
1995-10-31,Stock_01,SELL,200,110.66200391633758,22132.400783267516
1995-10-31,Stock_10,BUY,100,171.5415126111103,-17154.15126111103
1995-10-31,Stock_11,BUY,100,244.20326222173568,-24420.326222173568
1995-11-01,Stock_03,SELL,100,169.2453323886155,16924.53323886155
1995-11-01,Stock_09,BUY,100,131.47372264359674,-13147.372264359674
1995-11-06,Stock_03,BUY,100,165.65477546499326,-16565.477546499325
1995-11-06,Stock_06,BUY,100,119.964052420053,-11996.4052420053
1995-11-06,Stock_08,SELL,100,101.00706205873476,10100.706205873475
1995-11-06,Stock_09,SELL,100,130.52099193755592,13052.099193755592
1995-11-06,Stock_10,BUY,100,173.31096249488024,-17331.096249488026
1995-11-06,Stock_11,BUY,100,249.2637412486537,-24926.37412486537
1995-11-06,Stock_14,SELL,200,242.08155228020595,48416.31045604119
1995-11-08,Stock_01,BUY,100,115.97340089352126,-11597.340089352127
1995-11-08,Stock_10,SELL,100,181.37194597218584,18137.194597218586
1995-11-09,Stock_02,SELL,100,119.73377070670898,11973.377070670898
1995-11-09,Stock_09,BUY,100,130.04462658453548,-13004.462658453547
1995-11-10,Stock_01,SELL,100,120.13965734375412,12013.965734375412
1995-11-10,Stock_10,BUY,100,183.92788746164035,-18392.788746164035
1995-11-14,Stock_10,BUY,100,179.89738704359752,-17989.738704359752
1995-11-14,Stock_11,SELL,100,259.38466219594665,25938.466219594666
1995-11-17,Stock_06,SELL,100,120.97007262218592,12097.007262218593
1995-11-17,Stock_08,BUY,100,100.04513296528526,-10004.513296528527
1995-11-17,Stock_10,SELL,200,181.17537514710483,36235.075029420965
1995-11-17,Stock_11,BUY,100,257.2158775187226,-25721.58775187226
1995-11-17,Stock_14,BUY,100,247.00478218488936,-24700.478218488937
1995-11-20,Stock_11,SELL,100,261.40887978129405,26140.887978129405
1995-11-20,Stock_14,BUY,100,251.3276418136976,-25132.76418136976
1995-11-22,Stock_14,BUY,100,248.68588699389636,-24868.588699389635
1995-11-22,Stock_15,SELL,100,35.40796799946737,3540.796799946737
1995-11-23,Stock_01,SELL,100,125.81649893084916,12581.649893084916
1995-11-23,Stock_11,BUY,100,266.03552765968107,-26603.552765968107
1995-11-27,Stock_01,SELL,100,128.6914742790414,12869.14742790414
1995-11-27,Stock_02,BUY,100,122.61796455024374,-12261.796455024374
1995-11-27,Stock_09,SELL,100,135.23687522439783,13523.687522439783
1995-11-27,Stock_11,SELL,100,266.4692845951259,26646.92845951259
1995-11-27,Stock_14,BUY,200,248.32565959479,-49665.131918958
1995-12-01,Stock_03,BUY,100,180.11814383580733,-18011.81438358073
1995-12-01,Stock_09,SELL,100,143.62072006956467,14362.072006956467
1995-12-01,Stock_14,SELL,100,251.3276418136976,25132.76418136976
1995-12-01,Stock_15,BUY,100,35.54453270724403,-3554.453270724403
1995-12-04,Stock_02,BUY,100,120.04555363908626,-12004.555363908627
1995-12-04,Stock_03,SELL,100,180.03387671595797,18003.387671595796
1995-12-04,Stock_11,BUY,100,260.8305557539725,-26083.055575397248
1995-12-04,Stock_14,SELL,100,252.16823347006064,25216.823347006066
1995-12-05,Stock_02,BUY,100,115.8946438861946,-11589.46438861946
1995-12-05,Stock_09,SELL,100,141.76298331855202,14176.298331855201
1995-12-06,Stock_10,BUY,100,180.68380921416195,-18068.380921416196
1995-12-06,Stock_14,SELL,100,243.52243570872503,24352.243570872502
1995-12-08,Stock_06,BUY,100,119.5113925633608,-11951.13925633608
1995-12-08,Stock_08,SELL,100,102.08946672618518,10208.946672618518
1995-12-12,Stock_11,BUY,100,268.3489350885965,-26834.893508859648
1995-12-12,Stock_14,SELL,100,275.944105351991,27594.410535199102
1995-12-13,Stock_02,SELL,100,120.35738637863513,12035.738637863513
1995-12-13,Stock_03,BUY,100,167.77876741626906,-16777.876741626907
1995-12-13,Stock_10,BUY,100,192.18547648158705,-19218.547648158703
1995-12-13,Stock_14,SELL,100,280.1469066263681,28014.69066263681
1995-12-14,Stock_14,BUY,100,274.74328629652166,-27474.328629652166
1995-12-14,Stock_15,SELL,100,41.4665652558741,4146.65652558741
1995-12-18,Stock_01,BUY,100,133.02831347471695,-13302.831347471696
1995-12-18,Stock_10,SELL,200,193.758338181496,38751.6676362992
1995-12-18,Stock_11,BUY,100,268.2043494434482,-26820.434944344823
1995-12-20,Stock_01,BUY,100,132.78468373477605,-13278.468373477604
1995-12-20,Stock_11,SELL,100,270.66226830442577,27066.226830442578
1995-12-25,Stock_02,SELL,100,129.5946742187621,12959.46742187621
1995-12-25,Stock_03,SELL,100,181.55101202646696,18155.101202646696
1995-12-25,Stock_09,BUY,200,166.00935986810308,-33201.87197362062
1995-12-26,Stock_14,SELL,100,285.55050078830817,28555.050078830816
1995-12-26,Stock_15,BUY,100,43.58954439035513,-4358.954439035513
1995-12-27,Stock_06,SELL,100,119.86353245695244,11986.353245695243
1995-12-27,Stock_08,BUY,100,106.05115492898663,-10605.115492898663
1995-12-29,Stock_01,SELL,100,133.00394894785308,13300.394894785308
1995-12-29,Stock_06,BUY,100,120.16527287190212,-12016.527287190213
1995-12-29,Stock_08,SELL,100,107.94055839238716,10794.055839238716
1995-12-29,Stock_11,BUY,100,263.4330602600984,-26343.30602600984
1996-01-03,Stock_01,SELL,100,147.67117671813395,14767.117671813396
1996-01-03,Stock_10,BUY,100,203.68709167267207,-20368.709167267207
1996-01-05,Stock_10,SELL,100,206.83286714882996,20683.286714882997
1996-01-05,Stock_11,SELL,100,281.939911519448,28193.9911519448
1996-01-05,Stock_14,BUY,200,303.32238206451694,-60664.47641290339
1996-01-08,Stock_01,BUY,100,145.52712941150895,-14552.712941150896
1996-01-08,Stock_10,SELL,100,208.4057114899588,20840.57114899588
1996-01-10,Stock_01,BUY,100,150.32686356020244,-15032.686356020244
1996-01-10,Stock_06,SELL,100,124.96887983999518,12496.887983999519
1996-01-10,Stock_08,BUY,100,109.8299921057644,-10982.99921057644
1996-01-10,Stock_10,BUY,100,208.798922575241,-20879.892257524098
1996-01-10,Stock_11,SELL,200,287.72330021883585,57544.660043767166
1996-01-17,Stock_02,BUY,100,139.14370514552908,-13914.370514552907
1996-01-17,Stock_03,SELL,100,204.3081171809987,20430.81171809987
1996-01-17,Stock_10,SELL,100,208.4057114899588,20840.57114899588
1996-01-17,Stock_11,BUY,100,279.4819184453843,-27948.19184453843
1996-01-23,Stock_14,SELL,100,285.67061147855213,28567.061147855213
1996-01-23,Stock_15,BUY,100,42.93154889896141,-4293.154889896141
1996-01-25,Stock_02,SELL,100,140.06601442515304,14006.601442515304
1996-01-25,Stock_03,BUY,100,202.20096103775012,-20220.096103775013
1996-01-26,Stock_10,BUY,100,203.0972576859687,-20309.725768596873
1996-01-26,Stock_11,SELL,100,273.698548299268,27369.8548299268
1996-02-07,Stock_01,BUY,100,144.18708043399604,-14418.708043399605
1996-02-07,Stock_10,SELL,100,212.14128623525988,21214.128623525987
1996-02-08,Stock_02,BUY,100,132.45247026138304,-13245.247026138304
1996-02-08,Stock_03,BUY,100,189.13671374464425,-18913.671374464426
1996-02-08,Stock_09,SELL,200,181.4908539888229,36298.17079776458
1996-02-09,Stock_10,SELL,100,219.41586490078112,21941.586490078113
1996-02-09,Stock_11,BUY,100,284.1086219835859,-28410.86219835859
1996-02-09,Stock_14,BUY,100,312.92880366874044,-31292.880366874044
1996-02-09,Stock_15,SELL,100,46.10981755319975,4610.981755319975
1996-02-16,Stock_01,BUY,100,147.7199057718617,-14771.99057718617
1996-02-16,Stock_11,SELL,100,291.7716240699013,29177.16240699013
1996-02-19,Stock_10,BUY,100,220.98870924191,-22098.870924191
1996-02-19,Stock_11,SELL,100,295.8200035807814,29582.00035807814
1996-02-20,Stock_02,SELL,100,134.33622729602342,13433.622729602343
1996-02-20,Stock_09,BUY,100,182.2054020183536,-18220.54020183536
1996-02-23,Stock_02,SELL,100,140.2622646424368,14026.22646424368
1996-02-23,Stock_06,SELL,100,127.40537707130616,12740.537707130616
1996-02-23,Stock_08,BUY,100,109.03763429855296,-10903.763429855297
1996-02-23,Stock_09,BUY,100,182.2054020183536,-18220.54020183536
1996-03-07,Stock_14,SELL,100,340.5472494259416,34054.724942594155
1996-03-07,Stock_15,BUY,100,46.79265153866688,-4679.265153866688
1996-03-13,Stock_01,SELL,100,134.3196333985021,13431.96333985021
1996-03-13,Stock_02,BUY,100,136.9264094059847,-13692.64094059847
1996-03-13,Stock_03,SELL,100,186.43957451710452,18643.957451710452
1996-03-13,Stock_06,BUY,100,127.35437857574124,-12735.437857574123
1996-03-13,Stock_08,SELL,100,108.63033852849796,10863.033852849796
1996-03-13,Stock_10,BUY,200,217.44979211559,-43489.958423118
1996-03-13,Stock_11,SELL,100,298.71169793047534,29871.169793047535
1996-03-15,Stock_01,SELL,100,140.508083463645,14050.8083463645
1996-03-15,Stock_11,BUY,100,302.1816977542192,-30218.16977542192
1996-03-21,Stock_02,BUY,100,138.81015647919082,-13881.015647919083
1996-03-21,Stock_03,SELL,100,193.35100086550892,19335.10008655089
1996-03-21,Stock_10,SELL,100,220.59551551540773,22059.55155154077
1996-03-21,Stock_11,BUY,100,300.15751727541493,-30015.751727541494
1996-03-22,Stock_14,BUY,100,312.208296534715,-31220.829653471497
1996-03-22,Stock_15,SELL,100,43.55230231912071,4355.230231912072
1996-04-01,Stock_02,SELL,100,138.69241232568112,13869.241232568113
1996-04-01,Stock_03,BUY,100,190.82242104330044,-19082.242104330042
1996-04-01,Stock_14,BUY,100,327.2183123008785,-32721.83123008785
1996-04-01,Stock_15,SELL,100,47.20234914419149,4720.2349144191485
1996-04-03,Stock_10,BUY,100,215.22641013398635,-21522.641013398636
1996-04-03,Stock_11,SELL,100,305.9409059748028,30594.090597480277
1996-04-04,Stock_14,SELL,100,329.01952780012954,32901.95278001295
1996-04-04,Stock_15,BUY,100,44.79381960602311,-4479.381960602312
1996-04-05,Stock_06,SELL,100,128.4263562850907,12842.63562850907
1996-04-05,Stock_08,BUY,100,104.80355513859884,-10480.355513859884
1996-04-08,Stock_10,SELL,100,218.35474003621212,21835.474003621213
1996-04-08,Stock_11,BUY,100,302.1816977542192,-30218.16977542192
1996-04-09,Stock_02,BUY,100,133.5513559255343,-13355.13559255343
1996-04-09,Stock_03,SELL,100,191.15957760241105,19115.957760241105
1996-04-11,Stock_06,BUY,100,129.27857684082414,-12927.857684082413
1996-04-11,Stock_08,SELL,100,106.47005660678148,10647.005660678149
1996-04-12,Stock_02,SELL,100,132.444650535452,13244.465053545202
1996-04-12,Stock_03,BUY,100,184.8736933767768,-18487.36933767768
1996-04-19,Stock_06,SELL,100,133.9786769669131,13397.86769669131
1996-04-19,Stock_08,BUY,100,106.16144634415416,-10616.144634415416
1996-04-29,Stock_01,BUY,100,142.1404757061287,-14214.047570612871
1996-04-29,Stock_02,BUY,100,120.982745301565,-12098.274530156501
1996-04-29,Stock_03,SELL,100,175.57402335483926,17557.402335483926
1996-04-29,Stock_10,SELL,100,221.2744521200148,22127.44521200148
1996-05-01,Stock_01,SELL,100,151.05778383742074,15105.778383742074
1996-05-01,Stock_10,BUY,100,223.77708479599136,-22377.708479599136
1996-05-02,Stock_14,BUY,100,334.30303743973207,-33430.30374397321
1996-05-02,Stock_15,SELL,100,48.03416186118009,4803.416186118009
1996-05-03,Stock_01,SELL,200,163.1180382906631,32623.60765813262
1996-05-03,Stock_10,BUY,100,229.4080126566337,-22940.80126566337
1996-05-03,Stock_11,BUY,100,310.6460341918241,-31064.603419182415
1996-05-08,Stock_02,SELL,100,127.74128959732396,12774.128959732396
1996-05-08,Stock_03,BUY,100,182.2904789667847,-18229.04789667847
1996-05-09,Stock_01,BUY,100,160.24307070681974,-16024.307070681974
1996-05-09,Stock_10,SELL,200,237.9586699598587,47591.73399197174
1996-05-09,Stock_11,BUY,100,312.7821465578579,-31278.214655785792
1996-05-13,Stock_06,BUY,100,133.8495354828905,-13384.95354828905
1996-05-13,Stock_08,SELL,100,106.09975655827056,10609.975655827056
1996-05-14,Stock_01,BUY,100,162.70385686267505,-16270.385686267506
1996-05-14,Stock_10,BUY,100,241.7126102944336,-24171.26102944336
1996-05-14,Stock_11,SELL,200,326.51405363936334,65302.81072787267
1996-05-17,Stock_02,BUY,100,126.23938422397688,-12623.938422397689
1996-05-17,Stock_03,SELL,100,187.97355821845696,18797.355821845696
1996-05-20,Stock_02,SELL,100,125.1722456509623,12517.22456509623
1996-05-20,Stock_09,BUY,100,154.48896703382192,-15448.896703382192
1996-05-22,Stock_14,SELL,100,293.5187067820671,29351.870678206713
1996-05-22,Stock_15,BUY,100,44.02407352556394,-4402.4073525563945
1996-05-23,Stock_02,BUY,100,120.54795857836386,-12054.795857836387
1996-05-23,Stock_09,SELL,100,152.56086641607547,15256.086641607548
1996-05-24,Stock_10,SELL,100,242.5468038276457,24254.68038276457
1996-05-24,Stock_11,BUY,100,319.19037233633,-31919.037233632997
1996-05-29,Stock_02,SELL,100,120.86413450327058,12086.413450327058
1996-05-29,Stock_03,BUY,100,185.30421443182323,-18530.421443182324
1996-05-31,Stock_10,BUY,100,238.3757667264648,-23837.57667264648
1996-05-31,Stock_11,SELL,100,319.8006636505232,31980.066365052317
1996-06-10,Stock_10,SELL,100,237.54159055203263,23754.159055203265
1996-06-10,Stock_14,BUY,100,292.90593291857203,-29290.593291857203
1996-06-13,Stock_03,BUY,100,185.1320185926208,-18513.20185926208
1996-06-13,Stock_09,SELL,100,154.24798864332357,15424.798864332357
1996-06-13,Stock_14,BUY,100,291.9255261384675,-29192.55261384675
1996-06-13,Stock_15,SELL,100,48.33212628861222,4833.212628861223
1996-06-14,Stock_10,BUY,100,237.54159055203263,-23754.159055203265
1996-06-14,Stock_14,SELL,100,286.65562381017804,28665.562381017804
1996-06-17,Stock_03,SELL,100,185.82086486351136,18582.086486351138
1996-06-17,Stock_09,BUY,100,149.18669793206809,-14918.66979320681
1996-06-19,Stock_10,SELL,100,239.627039667503,23962.7039667503
1996-06-19,Stock_14,BUY,100,278.812107890278,-27881.210789027802
1996-06-20,Stock_01,BUY,100,158.86246077062717,-15886.246077062717
1996-06-20,Stock_11,SELL,100,322.8522315411182,32285.22315411182
1996-06-24,Stock_06,SELL,100,129.08943519596963,12908.943519596964
1996-06-24,Stock_08,BUY,100,101.10024207039714,-10110.024207039714
1996-06-24,Stock_10,BUY,100,230.86788605731505,-23086.788605731505
1996-06-24,Stock_14,SELL,100,283.8368954395881,28383.689543958808
1996-06-25,Stock_01,SELL,100,156.4496582910047,15644.96582910047
1996-06-25,Stock_11,BUY,100,314.30793050315543,-31430.793050315544
1996-06-27,Stock_01,SELL,100,163.38323739186202,16338.323739186202
1996-06-27,Stock_10,BUY,100,235.038940517276,-23503.8940517276
1996-06-28,Stock_01,SELL,100,162.46892319350778,16246.892319350778
1996-06-28,Stock_11,BUY,100,315.52855023808485,-31552.855023808486
1996-07-02,Stock_02,BUY,200,122.17373438731948,-24434.7468774639
1996-07-02,Stock_09,SELL,200,164.85251165273343,32970.50233054668
1996-07-05,Stock_06,BUY,100,126.78658438417038,-12678.658438417038
1996-07-05,Stock_08,SELL,100,100.72994202188626,10072.994202188625
1996-07-08,Stock_03,SELL,100,198.39264589759617,19839.264589759616
1996-07-08,Stock_09,BUY,100,165.09353562552505,-16509.353562552504
1996-07-10,Stock_01,BUY,100,169.96122484156845,-16996.122484156844
1996-07-10,Stock_10,SELL,200,245.25801960448536,49051.60392089707
1996-07-10,Stock_11,BUY,100,323.4624857487683,-32346.24857487683
1996-07-12,Stock_01,BUY,100,167.26907661704217,-16726.907661704216
1996-07-12,Stock_11,SELL,100,326.81921784973144,32681.921784973143
1996-07-17,Stock_02,SELL,100,123.44840948268778,12344.840948268778
1996-07-17,Stock_03,BUY,100,196.32603158802755,-19632.603158802754
1996-07-18,Stock_01,SELL,100,161.6307927866093,16163.07927866093
1996-07-18,Stock_10,BUY,100,225.2369408378927,-22523.69408378927
1996-07-19,Stock_14,SELL,100,306.14184313648525,30614.184313648526
1996-07-19,Stock_15,BUY,100,52.329807564872766,-5232.980756487276
1996-07-24,Stock_01,SELL,100,167.62465273949522,16762.46527394952
1996-07-24,Stock_03,BUY,100,198.9092459980196,-19890.92459980196
1996-07-24,Stock_09,SELL,100,176.90313291659976,17690.313291659975
1996-07-24,Stock_11,BUY,100,318.2749168117687,-31827.49168117687
1996-07-25,Stock_06,BUY,100,132.43902294924095,-13243.902294924095
1996-07-25,Stock_08,SELL,100,114.86421340027584,11486.421340027584
1996-07-26,Stock_02,SELL,100,123.8069414262682,12380.69414262682
1996-07-26,Stock_03,BUY,100,188.74854644880529,-18874.85464488053
1996-07-31,Stock_02,SELL,100,126.8742363938014,12687.42363938014
1996-07-31,Stock_09,BUY,100,176.90313291659976,-17690.313291659975
1996-08-08,Stock_10,BUY,100,224.6112956879836,-22461.129568798362
1996-08-08,Stock_11,SELL,100,309.7305786672629,30973.05786672629
1996-08-09,Stock_01,BUY,100,169.37709734474794,-16937.709734474793
1996-08-09,Stock_02,BUY,100,120.73966638160364,-12073.966638160364
1996-08-09,Stock_03,SELL,100,186.07921524498772,18607.92152449877
1996-08-09,Stock_10,SELL,100,227.1139110051801,22711.391100518013
1996-08-13,Stock_03,SELL,100,190.9873440147601,19098.734401476013
1996-08-13,Stock_09,BUY,100,177.8672136136685,-17786.72136136685
1996-08-14,Stock_14,SELL,100,323.05444887118193,32305.444887118192
1996-08-14,Stock_15,BUY,100,49.27568263027708,-4927.568263027708
1996-08-15,Stock_01,BUY,100,167.5992477898781,-16759.92477898781
1996-08-15,Stock_06,SELL,100,132.1250314073599,13212.50314073599
1996-08-15,Stock_08,BUY,100,114.96730532098098,-11496.730532098098
1996-08-15,Stock_14,SELL,100,324.77017382031806,32477.017382031805
1996-08-21,Stock_01,BUY,200,163.53563603216926,-32707.127206433852
1996-08-21,Stock_10,SELL,100,227.1139110051801,22711.391100518013
1996-08-21,Stock_11,SELL,100,311.5615268229285,31156.15268229285
1996-08-23,Stock_10,SELL,100,230.86788605731505,23086.788605731505
1996-08-23,Stock_11,BUY,100,312.47701945403287,-31247.701945403285
1996-09-04,Stock_10,BUY,100,227.53100777178625,-22753.100777178624
1996-09-04,Stock_11,SELL,100,305.7636294651927,30576.36294651927
1996-09-05,Stock_01,SELL,100,163.3070380717084,16330.703807170841
1996-09-05,Stock_11,BUY,100,310.34094419454215,-31034.094419454213
1996-09-05,Stock_14,BUY,100,346.830006738236,-34683.000673823604
1996-09-05,Stock_15,SELL,100,52.0070046433672,5200.70046433672
1996-09-06,Stock_01,SELL,100,167.21829777520347,16721.829777520346
1996-09-06,Stock_10,BUY,100,227.7395735138693,-22773.95735138693
1996-09-09,Stock_02,SELL,100,128.18878711070093,12818.878711070092
1996-09-09,Stock_03,BUY,100,194.3455592379167,-19434.555923791668
1996-09-10,Stock_11,SELL,100,313.6976020824192,31369.76020824192
1996-09-10,Stock_14,BUY,100,338.8639465127993,-33886.39465127993
1996-09-19,Stock_03,SELL,100,198.99536279184505,19899.536279184504
1996-09-19,Stock_09,BUY,100,184.1335026361,-18413.35026361
1996-09-19,Stock_11,SELL,100,316.7491328664712,31674.91328664712
1996-09-19,Stock_14,BUY,100,329.0595908647839,-32905.95908647839
1996-09-20,Stock_06,BUY,100,141.37201461863876,-14137.201461863875
1996-09-20,Stock_08,SELL,100,125.64599077395876,12564.599077395877
1996-09-25,Stock_03,BUY,100,196.42570007486145,-19642.570007486145
1996-09-25,Stock_09,SELL,100,188.9612600647603,18896.126006476028
1996-09-30,Stock_11,BUY,100,324.3779783798727,-32437.797837987266
1996-09-30,Stock_14,SELL,100,352.2224010362491,35222.24010362491
1996-10-03,Stock_06,SELL,100,141.55767704191328,14155.767704191328
1996-10-03,Stock_08,BUY,100,124.5219218052218,-12452.19218052218
1996-10-03,Stock_14,SELL,100,354.18331926808366,35418.331926808365
1996-10-03,Stock_15,BUY,100,48.09623894429331,-4809.623894429331
1996-10-04,Stock_10,SELL,100,241.9211760365166,24192.117603651663
1996-10-04,Stock_11,BUY,100,322.8522315411182,-32285.22315411182
1996-10-09,Stock_10,BUY,100,234.20469490772376,-23420.469490772375
1996-10-09,Stock_11,SELL,100,319.8006636505232,31980.066365052317
1996-10-10,Stock_14,BUY,100,365.9486193158401,-36594.86193158401
1996-10-10,Stock_15,SELL,100,51.51040190723977,5151.040190723977
1996-10-11,Stock_11,BUY,100,319.19037233633,-31919.037233632997
1996-10-11,Stock_14,SELL,100,360.3111102388475,36031.11102388475
1996-10-16,Stock_01,SELL,100,172.83117665601915,17283.117665601916
1996-10-16,Stock_11,BUY,100,321.3264847023638,-32132.64847023638
1996-10-18,Stock_02,BUY,100,140.14443083601836,-14014.443083601836
1996-10-18,Stock_09,SELL,100,204.01984166838488,20401.984166838487
1996-10-18,Stock_10,BUY,100,232.7448215070424,-23274.48215070424
1996-10-18,Stock_14,SELL,100,352.590138624484,35259.013862448395
1996-10-21,Stock_01,SELL,100,171.38351380268304,17138.351380268305
1996-10-21,Stock_10,BUY,100,231.49353120722412,-23149.35312072241
1996-10-21,Stock_11,SELL,100,311.25645537891813,31125.645537891814
1996-10-21,Stock_14,BUY,100,349.2811283601227,-34928.11283601227
1996-10-22,Stock_10,SELL,100,216.89479720041064,21689.479720041065
1996-10-22,Stock_14,BUY,100,360.5562511857332,-36055.62511857332
1996-10-23,Stock_06,SELL,100,145.32477138478106,14532.477138478105
1996-10-23,Stock_08,BUY,100,125.52108862002932,-12552.108862002931
